from_stop_id,to_stop_id,transfer_type,min_transfer_time
IDFM:16331,IDFM:16342,2,308
IDFM:9041,IDFM:9025,2,242
IDFM:20875,IDFM:9961,2,358
IDFM:495671,IDFM:494391,2,94
IDFM:3901,IDFM:3900,2,60
IDFM:37465,IDFM:40592,2,60
IDFM:2637,IDFM:423884,2,105
IDFM:7413,IDFM:7560,2,160
IDFM:22893,IDFM:36594,2,320
IDFM:10219,IDFM:10225,2,660
IDFM:26778,IDFM:22370,2,313
IDFM:4076,IDFM:4095,2,300
IDFM:34783,IDFM:34784,2,60
IDFM:492961,IDFM:492960,2,85
IDFM:monomodalStopPlace:470549,IDFM:9546,2,299
IDFM:474357,IDFM:22768,2,225
IDFM:491517,IDFM:40053,2,114
IDFM:33528,IDFM:31127,2,60
IDFM:493550,IDFM:490987,2,198
IDFM:470843,IDFM:14539,2,103
IDFM:monomodalStopPlace:47897,IDFM:monomodalStopPlace:473085,2,36
IDFM:478512,IDFM:2294,2,331
IDFM:monomodalStopPlace:43222,IDFM:25478,2,249
IDFM:490637,IDFM:27682,2,60
IDFM:488234,IDFM:18262,2,81
IDFM:17042,IDFM:8153,2,312
IDFM:462768,IDFM:490937,2,60
IDFM:19807,IDFM:19808,2,60
IDFM:20667,IDFM:20733,2,60
IDFM:22219,IDFM:463278,2,12
IDFM:35648,IDFM:35649,2,60
IDFM:25502,IDFM:419788,2,258
IDFM:23491,IDFM:23484,2,263
IDFM:36444,IDFM:27839,2,60
IDFM:36150,IDFM:23355,2,289
IDFM:23022,IDFM:35911,2,60
IDFM:492216,IDFM:491292,2,60
IDFM:19263,IDFM:19491,2,230
IDFM:12587,IDFM:12482,2,328
IDFM:11763,IDFM:12060,2,341
IDFM:26543,IDFM:36503,2,352
IDFM:463782,IDFM:26775,2,354
IDFM:35858,IDFM:monomodalStopPlace:43101,2,273
IDFM:494992,IDFM:37117,2,60
IDFM:39349,IDFM:22299,2,112
IDFM:6991,IDFM:33331,2,316
IDFM:12244,IDFM:12205,2,376
IDFM:488461,IDFM:23985,2,60
IDFM:463130,IDFM:27877,2,212
IDFM:11793,IDFM:monomodalStopPlace:473152,2,16
IDFM:38887,IDFM:38897,2,334
IDFM:427873,IDFM:480185,2,150
IDFM:14399,IDFM:14396,2,105
IDFM:8387,IDFM:463808,2,260
IDFM:495048,IDFM:38357,2,309
IDFM:38755,IDFM:28949,2,380
IDFM:42034,IDFM:42035,2,60
IDFM:495801,IDFM:29234,2,278
IDFM:4232,IDFM:4233,2,60
IDFM:471289,IDFM:486042,2,342
IDFM:10001,IDFM:10002,2,60
IDFM:478615,IDFM:21906,2,370
IDFM:19921,IDFM:17969,2,243
IDFM:monomodalStopPlace:43193,IDFM:488060,2,280
IDFM:28511,IDFM:19609,2,225
IDFM:23730,IDFM:27454,2,357
IDFM:427211,IDFM:37849,2,269
IDFM:40388,IDFM:28176,2,60
IDFM:419903,IDFM:419906,2,60
IDFM:472718,IDFM:463814,2,286
IDFM:25758,IDFM:39816,2,229
IDFM:5175,IDFM:491623,2,60
IDFM:4141,IDFM:411924,2,362
IDFM:477690,IDFM:417792,2,634
IDFM:491622,IDFM:463021,2,184
IDFM:5626,IDFM:5624,2,281
IDFM:20617,IDFM:20743,2,205
IDFM:490588,IDFM:40595,2,60
IDFM:35849,IDFM:monomodalStopPlace:58718,2,313
IDFM:22735,IDFM:463707,2,60
IDFM:20100,IDFM:474144,2,342
IDFM:24391,IDFM:25290,2,292
IDFM:38130,IDFM:39256,2,215
IDFM:488521,IDFM:463788,2,298
IDFM:40739,IDFM:38175,2,60
IDFM:7547,IDFM:23966,2,336
IDFM:14456,IDFM:14455,2,60
IDFM:13178,IDFM:495069,2,211
IDFM:426866,IDFM:492549,2,102
IDFM:35111,IDFM:5197,2,63
IDFM:monomodalStopPlace:473469,IDFM:26095,2,373
IDFM:34903,IDFM:monomodalStopPlace:473109,2,130
IDFM:11796,IDFM:2984,2,104
IDFM:9711,IDFM:425314,2,60
IDFM:25125,IDFM:36896,2,324
IDFM:415306,IDFM:13298,2,277
IDFM:470975,IDFM:490817,2,203
IDFM:480934,IDFM:494548,2,26
IDFM:35580,IDFM:483647,2,291
IDFM:14245,IDFM:40902,2,379
IDFM:22744,IDFM:26370,2,143
IDFM:24153,IDFM:24146,2,366
IDFM:monomodalStopPlace:43100,IDFM:471056,2,8
IDFM:37581,IDFM:492719,2,156
IDFM:22329,IDFM:24113,2,373
IDFM:37037,IDFM:25690,2,317
IDFM:22965,IDFM:460547,2,109
IDFM:36743,IDFM:26350,2,297
IDFM:28090,IDFM:494313,2,209
IDFM:411608,IDFM:35284,2,209
IDFM:monomodalStopPlace:47204,IDFM:monomodalStopPlace:47205,2,132
IDFM:34153,IDFM:42105,2,331
IDFM:21086,IDFM:20613,2,343
IDFM:8439,IDFM:463574,2,241
IDFM:39462,IDFM:26546,2,78
IDFM:6309,IDFM:6308,2,211
IDFM:484386,IDFM:484385,2,297
IDFM:29901,IDFM:415867,2,195
IDFM:462530,IDFM:417933,2,308
IDFM:491922,IDFM:30009,2,60
IDFM:417901,IDFM:13111,2,137
IDFM:38678,IDFM:493439,2,103
IDFM:26861,IDFM:36332,2,308
IDFM:25379,IDFM:486842,2,60
IDFM:22602,IDFM:462406,2,89
IDFM:424607,IDFM:5032,2,183
IDFM:3271,IDFM:3882,2,256
IDFM:7841,IDFM:463153,2,202
IDFM:8115,IDFM:12955,2,363
IDFM:26899,IDFM:26447,2,325
IDFM:8439,IDFM:25308,2,79
IDFM:33208,IDFM:33206,2,325
IDFM:493072,IDFM:487504,2,60
IDFM:413267,IDFM:483313,2,72
IDFM:20531,IDFM:29908,2,357
IDFM:41409,IDFM:23523,2,189
IDFM:9603,IDFM:9587,2,71
IDFM:22085,IDFM:464015,2,192
IDFM:463060,IDFM:37539,2,425
IDFM:37273,IDFM:37270,2,214
IDFM:427369,IDFM:471296,2,232
IDFM:426021,IDFM:492281,2,210
IDFM:27313,IDFM:36644,2,191
IDFM:488749,IDFM:494510,2,211
IDFM:8994,IDFM:488582,2,185
IDFM:19227,IDFM:19216,2,60
IDFM:41562,IDFM:41563,2,60
IDFM:461491,IDFM:22559,2,451
IDFM:5640,IDFM:478893,2,182
IDFM:31980,IDFM:31226,2,285
IDFM:39259,IDFM:18839,2,349
IDFM:14607,IDFM:40471,2,60
IDFM:42080,IDFM:42023,2,356
IDFM:9578,IDFM:8717,2,150
IDFM:22102,IDFM:23729,2,301
IDFM:16846,IDFM:16844,2,60
IDFM:463152,IDFM:22389,2,0
IDFM:25757,IDFM:22190,2,360
IDFM:492561,IDFM:426866,2,187
IDFM:3104,IDFM:2783,2,340
IDFM:12090,IDFM:12091,2,60
IDFM:417040,IDFM:417041,2,60
IDFM:39990,IDFM:462953,2,208
IDFM:5366,IDFM:5365,2,60
IDFM:38167,IDFM:18865,2,362
IDFM:492847,IDFM:15332,2,80
IDFM:30998,IDFM:31020,2,373
IDFM:4497,IDFM:4496,2,60
IDFM:491974,IDFM:41672,2,217
IDFM:40105,IDFM:40509,2,60
IDFM:8182,IDFM:12205,2,242
IDFM:472551,IDFM:2747,2,202
IDFM:23624,IDFM:463029,2,263
IDFM:37078,IDFM:37070,2,255
IDFM:37846,IDFM:25455,2,219
IDFM:28363,IDFM:36495,2,381
IDFM:472316,IDFM:19355,2,88
IDFM:20210,IDFM:20211,2,60
IDFM:26153,IDFM:36398,2,374
IDFM:40000,IDFM:7479,2,60
IDFM:40032,IDFM:462998,2,363
IDFM:493358,IDFM:37181,2,378
IDFM:12163,IDFM:12303,2,206
IDFM:494997,IDFM:2972,2,360
IDFM:39729,IDFM:monomodalStopPlace:43607,2,208
IDFM:420863,IDFM:22713,2,167
IDFM:3061,IDFM:3071,2,287
IDFM:25125,IDFM:22356,2,312
IDFM:24269,IDFM:39817,2,312
IDFM:21902,IDFM:28559,2,202
IDFM:39462,IDFM:26668,2,381
IDFM:495785,IDFM:495786,2,108
IDFM:18646,IDFM:21759,2,120
IDFM:8843,IDFM:8879,2,79
IDFM:482678,IDFM:25690,2,225
IDFM:491154,IDFM:8075,2,373
IDFM:12037,IDFM:35980,2,373
IDFM:22977,IDFM:23621,2,336
IDFM:24010,IDFM:39319,2,302
IDFM:32925,IDFM:32745,2,60
IDFM:22167,IDFM:463098,2,12
IDFM:474369,IDFM:474375,2,297
IDFM:37706,IDFM:22120,2,279
IDFM:28146,IDFM:22871,2,198
IDFM:463672,IDFM:463635,2,379
IDFM:463234,IDFM:39921,2,201
IDFM:33741,IDFM:33742,2,60
IDFM:494473,IDFM:38944,2,278
IDFM:39457,IDFM:37359,2,93
IDFM:26555,IDFM:9385,2,105
IDFM:24783,IDFM:24779,2,209
IDFM:18716,IDFM:18717,2,309
IDFM:36909,IDFM:33392,2,304
IDFM:34688,IDFM:34493,2,282
IDFM:18793,IDFM:491587,2,131
IDFM:monomodalStopPlace:46568,IDFM:monomodalStopPlace:473483,2,109
IDFM:22030,IDFM:30130,2,359
IDFM:492990,IDFM:9142,2,310
IDFM:4371,IDFM:20811,2,149
IDFM:31221,IDFM:31216,2,265
IDFM:493964,IDFM:492269,2,307
IDFM:29787,IDFM:26538,2,95
IDFM:495919,IDFM:monomodalStopPlace:43094,2,298
IDFM:463196,IDFM:412354,2,124
IDFM:22219,IDFM:480108,2,228
IDFM:491720,IDFM:42126,2,148
IDFM:22083,IDFM:39798,2,372
IDFM:39780,IDFM:427505,2,224
IDFM:21455,IDFM:21293,2,372
IDFM:492321,IDFM:29931,2,350
IDFM:4089,IDFM:4095,2,355
IDFM:40359,IDFM:20870,2,326
IDFM:13943,IDFM:13941,2,138
IDFM:25143,IDFM:18793,2,317
IDFM:14254,IDFM:40903,2,131
IDFM:22079,IDFM:420863,2,255
IDFM:472331,IDFM:26929,2,151
IDFM:monomodalStopPlace:462929,IDFM:471757,2,5
IDFM:monomodalStopPlace:473595,IDFM:26873,2,279
IDFM:39802,IDFM:491011,2,148
IDFM:5816,IDFM:5832,2,303
IDFM:19805,IDFM:495723,2,105
IDFM:462238,IDFM:13605,2,199
IDFM:23090,IDFM:23089,2,70
IDFM:37398,IDFM:23784,2,169
IDFM:27290,IDFM:25181,2,60
IDFM:493586,IDFM:479916,2,216
IDFM:478570,IDFM:31338,2,288
IDFM:14159,IDFM:14160,2,60
IDFM:23661,IDFM:463693,2,265
IDFM:29713,IDFM:29726,2,60
IDFM:38099,IDFM:38789,2,66
IDFM:28693,IDFM:27131,2,350
IDFM:30098,IDFM:29815,2,288
IDFM:26011,IDFM:26012,2,60
IDFM:13365,IDFM:13308,2,364
IDFM:23437,IDFM:23436,2,14
IDFM:485736,IDFM:495792,2,198
IDFM:3165,IDFM:10170,2,94
IDFM:23178,IDFM:40528,2,60
IDFM:23574,IDFM:39734,2,337
IDFM:40550,IDFM:419258,2,342
IDFM:492683,IDFM:28013,2,169
IDFM:36486,IDFM:24829,2,83
IDFM:8622,IDFM:8689,2,292
IDFM:36003,IDFM:36002,2,294
IDFM:35814,IDFM:486555,2,236
IDFM:10123,IDFM:494441,2,86
IDFM:28609,IDFM:26814,2,360
IDFM:463186,IDFM:30094,2,340
IDFM:12526,IDFM:12527,2,60
IDFM:463178,IDFM:29316,2,310
IDFM:26026,IDFM:monomodalStopPlace:47886,2,328
IDFM:24265,IDFM:24268,2,222
IDFM:38182,IDFM:38173,2,251
IDFM:36599,IDFM:426445,2,60
IDFM:463285,IDFM:463607,2,197
IDFM:420555,IDFM:491014,2,164
IDFM:7461,IDFM:7460,2,66
IDFM:472273,IDFM:472934,2,104
IDFM:monomodalStopPlace:44559,IDFM:482898,2,478
IDFM:480964,IDFM:463567,2,151
IDFM:5776,IDFM:5774,2,337
IDFM:477879,IDFM:31240,2,254
IDFM:28711,IDFM:monomodalStopPlace:473115,2,174
IDFM:16083,IDFM:16082,2,60
IDFM:18325,IDFM:18324,2,73
IDFM:492326,IDFM:37363,2,296
IDFM:32105,IDFM:411952,2,112
IDFM:22637,IDFM:26180,2,349
IDFM:19208,IDFM:472363,2,76
IDFM:495051,IDFM:8122,2,217
IDFM:39806,IDFM:471482,2,341
IDFM:12085,IDFM:12084,2,60
IDFM:22512,IDFM:20530,2,258
IDFM:28707,IDFM:463173,2,300
IDFM:19261,IDFM:19134,2,65
IDFM:25031,IDFM:25032,2,275
IDFM:471150,IDFM:monomodalStopPlace:473237,2,276
IDFM:4214,IDFM:4253,2,336
IDFM:462981,IDFM:29416,2,313
IDFM:35074,IDFM:34797,2,264
IDFM:490484,IDFM:monomodalStopPlace:43070,2,222
IDFM:463431,IDFM:477383,2,60
IDFM:494369,IDFM:33546,2,60
IDFM:13192,IDFM:15030,2,60
IDFM:39142,IDFM:495058,2,336
IDFM:27628,IDFM:27620,2,378
IDFM:22423,IDFM:35825,2,144
IDFM:15866,IDFM:15865,2,60
IDFM:19851,IDFM:494142,2,60
IDFM:423978,IDFM:423988,2,153
IDFM:485981,IDFM:41652,2,344
IDFM:28358,IDFM:28362,2,308
IDFM:19282,IDFM:24242,2,145
IDFM:463412,IDFM:16481,2,369
IDFM:3920,IDFM:3859,2,368
IDFM:28700,IDFM:26610,2,165
IDFM:5252,IDFM:5251,2,110
IDFM:463707,IDFM:26555,2,129
IDFM:12290,IDFM:487815,2,60
IDFM:24737,IDFM:24734,2,180
IDFM:34820,IDFM:471751,2,284
IDFM:416472,IDFM:3150,2,266
IDFM:491951,IDFM:7805,2,364
IDFM:22194,IDFM:36740,2,370
IDFM:24607,IDFM:22838,2,129
IDFM:25518,IDFM:22181,2,321
IDFM:10130,IDFM:493433,2,241
IDFM:8515,IDFM:3908,2,304
IDFM:24530,IDFM:420551,2,295
IDFM:479385,IDFM:41643,2,327
IDFM:473828,IDFM:26929,2,199
IDFM:491411,IDFM:472354,2,381
IDFM:22773,IDFM:25941,2,307
IDFM:42123,IDFM:494306,2,95
IDFM:monomodalStopPlace:43080,IDFM:11998,2,343
IDFM:14798,IDFM:14797,2,60
IDFM:22218,IDFM:472142,2,359
IDFM:33137,IDFM:monomodalStopPlace:47665,2,236
IDFM:495782,IDFM:38763,2,171
IDFM:477843,IDFM:487007,2,250
IDFM:480443,IDFM:491820,2,224
IDFM:25880,IDFM:24514,2,365
IDFM:37016,IDFM:12271,2,214
IDFM:28023,IDFM:9116,2,378
IDFM:28427,IDFM:25324,2,369
IDFM:37372,IDFM:427341,2,176
IDFM:491601,IDFM:491584,2,127
IDFM:8983,IDFM:8952,2,263
IDFM:41777,IDFM:37353,2,77
IDFM:463164,IDFM:22096,2,180
IDFM:21299,IDFM:21346,2,361
IDFM:28010,IDFM:28019,2,304
IDFM:29828,IDFM:27709,2,377
IDFM:31761,IDFM:418989,2,377
IDFM:488302,IDFM:462970,2,191
IDFM:22523,IDFM:14532,2,179
IDFM:470851,IDFM:460437,2,307
IDFM:30104,IDFM:25332,2,297
IDFM:17273,IDFM:17310,2,333
IDFM:28246,IDFM:37385,2,60
IDFM:33118,IDFM:33119,2,266
IDFM:31083,IDFM:427284,2,60
IDFM:37600,IDFM:24029,2,306
IDFM:31436,IDFM:424210,2,60
IDFM:26153,IDFM:36396,2,66
IDFM:422467,IDFM:422037,2,60
IDFM:13105,IDFM:15201,2,60
IDFM:20637,IDFM:4263,2,347
IDFM:462976,IDFM:25712,2,344
IDFM:32108,IDFM:32032,2,306
IDFM:23867,IDFM:36875,2,60
IDFM:491466,IDFM:3189,2,60
IDFM:463761,IDFM:22744,2,170
IDFM:12161,IDFM:12270,2,280
IDFM:22853,IDFM:12282,2,342
IDFM:37074,IDFM:37083,2,361
IDFM:21785,IDFM:11590,2,213
IDFM:20668,IDFM:20599,2,138
IDFM:27242,IDFM:474295,2,261
IDFM:14895,IDFM:14894,2,60
IDFM:463171,IDFM:monomodalStopPlace:45102,2,334
IDFM:28672,IDFM:28266,2,213
IDFM:491268,IDFM:494090,2,386
IDFM:13726,IDFM:13739,2,375
IDFM:15112,IDFM:18993,2,60
IDFM:493439,IDFM:25656,2,60
IDFM:20247,IDFM:477783,2,60
IDFM:36493,IDFM:37673,2,289
IDFM:487895,IDFM:479556,2,82
IDFM:30059,IDFM:4261,2,60
IDFM:19253,IDFM:26476,2,353
IDFM:491001,IDFM:490768,2,227
IDFM:25177,IDFM:10429,2,154
IDFM:26793,IDFM:478913,2,326
IDFM:13344,IDFM:13342,2,263
IDFM:22184,IDFM:29429,2,228
IDFM:486847,IDFM:12264,2,145
IDFM:20419,IDFM:22035,2,346
IDFM:monomodalStopPlace:47906,IDFM:monomodalStopPlace:473377,2,157
IDFM:7839,IDFM:460597,2,85
IDFM:426152,IDFM:462942,2,188
IDFM:35654,IDFM:35668,2,363
IDFM:34148,IDFM:493039,2,100
IDFM:39681,IDFM:monomodalStopPlace:44801,2,201
IDFM:13114,IDFM:33519,2,64
IDFM:463245,IDFM:463244,2,180
IDFM:6336,IDFM:6337,2,60
IDFM:470765,IDFM:421757,2,60
IDFM:461876,IDFM:480224,2,259
IDFM:492289,IDFM:39789,2,60
IDFM:420740,IDFM:4365,2,124
IDFM:35945,IDFM:27282,2,210
IDFM:40659,IDFM:39125,2,60
IDFM:411546,IDFM:411545,2,110
IDFM:13308,IDFM:490493,2,220
IDFM:36951,IDFM:39712,2,290
IDFM:10109,IDFM:10108,2,60
IDFM:19197,IDFM:26456,2,129
IDFM:30101,IDFM:492683,2,326
IDFM:485772,IDFM:485775,2,327
IDFM:23662,IDFM:21910,2,204
IDFM:26820,IDFM:22914,2,369
IDFM:2436,IDFM:2435,2,60
IDFM:14563,IDFM:426032,2,231
IDFM:3075,IDFM:415471,2,251
IDFM:36374,IDFM:36371,2,285
IDFM:4184,IDFM:21508,2,77
IDFM:36556,IDFM:22195,2,362
IDFM:29884,IDFM:463323,2,309
IDFM:21532,IDFM:39864,2,188
IDFM:36281,IDFM:22801,2,60
IDFM:22521,IDFM:22394,2,234
IDFM:29195,IDFM:488841,2,131
IDFM:27190,IDFM:39764,2,189
IDFM:21914,IDFM:37719,2,192
IDFM:19714,IDFM:493479,2,163
IDFM:22020,IDFM:22112,2,93
IDFM:28197,IDFM:27566,2,365
IDFM:488290,IDFM:488102,2,60
IDFM:494589,IDFM:22380,2,246
IDFM:27537,IDFM:26894,2,60
IDFM:30007,IDFM:462441,2,172
IDFM:29970,IDFM:monomodalStopPlace:45346,2,339
IDFM:471915,IDFM:472397,2,60
IDFM:422280,IDFM:38945,2,60
IDFM:463761,IDFM:28518,2,60
IDFM:20266,IDFM:4286,2,208
IDFM:29268,IDFM:26096,2,278
IDFM:4307,IDFM:9953,2,232
IDFM:40791,IDFM:486582,2,312
IDFM:462813,IDFM:19356,2,243
IDFM:33393,IDFM:22248,2,317
IDFM:36863,IDFM:420557,2,60
IDFM:11416,IDFM:2792,2,248
IDFM:472961,IDFM:471968,2,109
IDFM:2869,IDFM:24118,2,248
IDFM:3758,IDFM:3924,2,340
IDFM:30011,IDFM:463188,2,323
IDFM:12309,IDFM:28216,2,373
IDFM:monomodalStopPlace:43108,IDFM:472291,2,18
IDFM:22743,IDFM:26572,2,60
IDFM:17321,IDFM:20167,2,295
IDFM:471995,IDFM:39248,2,309
IDFM:25328,IDFM:30104,2,302
IDFM:11363,IDFM:11364,2,318
IDFM:11297,IDFM:11307,2,262
IDFM:39446,IDFM:24578,2,343
IDFM:15148,IDFM:25837,2,373
IDFM:37962,IDFM:427662,2,107
IDFM:20828,IDFM:20843,2,305
IDFM:21382,IDFM:479517,2,68
IDFM:22220,IDFM:462446,2,247
IDFM:460547,IDFM:40257,2,115
IDFM:38777,IDFM:29466,2,303
IDFM:495787,IDFM:3859,2,312
IDFM:5072,IDFM:5071,2,97
IDFM:12267,IDFM:12129,2,114
IDFM:30142,IDFM:23374,2,60
IDFM:27104,IDFM:426996,2,276
IDFM:26816,IDFM:12271,2,266
IDFM:15148,IDFM:36494,2,340
IDFM:488302,IDFM:471063,2,277
IDFM:32447,IDFM:32735,2,336
IDFM:8168,IDFM:37007,2,266
IDFM:420055,IDFM:420058,2,292
IDFM:13515,IDFM:13516,2,60
IDFM:8333,IDFM:421279,2,114
IDFM:36527,IDFM:490890,2,361
IDFM:22584,IDFM:420281,2,60
IDFM:483618,IDFM:483621,2,60
IDFM:485926,IDFM:17274,2,352
IDFM:19275,IDFM:21610,2,376
IDFM:24716,IDFM:427206,2,103
IDFM:22193,IDFM:26744,2,244
IDFM:27724,IDFM:7863,2,253
IDFM:monomodalStopPlace:43238,IDFM:37380,2,683
IDFM:423578,IDFM:38029,2,326
IDFM:18329,IDFM:monomodalStopPlace:43129,2,485
IDFM:39472,IDFM:22178,2,126
IDFM:472882,IDFM:26896,2,350
IDFM:21962,IDFM:472934,2,245
IDFM:25561,IDFM:37172,2,338
IDFM:413069,IDFM:26415,2,346
IDFM:21657,IDFM:493297,2,244
IDFM:4167,IDFM:419957,2,184
IDFM:463181,IDFM:22775,2,361
IDFM:25494,IDFM:24748,2,245
IDFM:22013,IDFM:463022,2,107
IDFM:415237,IDFM:415234,2,113
IDFM:483946,IDFM:16933,2,78
IDFM:39325,IDFM:463245,2,303
IDFM:21942,IDFM:491529,2,199
IDFM:34903,IDFM:471907,2,145
IDFM:7573,IDFM:7422,2,190
IDFM:16473,IDFM:20038,2,183
IDFM:monomodalStopPlace:43195,IDFM:monomodalStopPlace:412380,2,356
IDFM:12707,IDFM:12708,2,137
IDFM:5773,IDFM:461834,2,60
IDFM:35601,IDFM:424798,2,253
IDFM:483458,IDFM:27253,2,85
IDFM:27488,IDFM:26179,2,352
IDFM:25912,IDFM:25911,2,287
IDFM:16873,IDFM:461876,2,302
IDFM:26414,IDFM:29473,2,207
IDFM:37565,IDFM:472724,2,53
IDFM:32728,IDFM:463932,2,60
IDFM:40007,IDFM:25508,2,137
IDFM:40878,IDFM:24080,2,319
IDFM:29387,IDFM:463450,2,373
IDFM:8091,IDFM:26152,2,296
IDFM:19327,IDFM:427630,2,60
IDFM:477809,IDFM:427995,2,305
IDFM:478839,IDFM:36383,2,266
IDFM:424724,IDFM:480535,2,91
IDFM:25087,IDFM:26277,2,302
IDFM:25844,IDFM:478997,2,200
IDFM:24059,IDFM:28358,2,371
IDFM:472396,IDFM:482485,2,325
IDFM:5105,IDFM:5333,2,343
IDFM:494458,IDFM:411598,2,289
IDFM:420561,IDFM:413280,2,313
IDFM:426555,IDFM:17543,2,227
IDFM:22169,IDFM:25745,2,205
IDFM:22368,IDFM:21952,2,291
IDFM:492116,IDFM:491001,2,273
IDFM:2978,IDFM:18739,2,326
IDFM:462452,IDFM:26280,2,274
IDFM:41995,IDFM:39716,2,145
IDFM:36271,IDFM:420273,2,258
IDFM:31200,IDFM:31294,2,376
IDFM:38160,IDFM:monomodalStopPlace:46725,2,299
IDFM:4515,IDFM:4527,2,146
IDFM:11672,IDFM:11826,2,226
IDFM:463258,IDFM:488270,2,177
IDFM:426672,IDFM:492043,2,300
IDFM:8387,IDFM:22674,2,310
IDFM:monomodalStopPlace:473479,IDFM:9775,2,19
IDFM:4220,IDFM:4225,2,370
IDFM:22972,IDFM:24118,2,181
IDFM:32847,IDFM:427764,2,244
IDFM:480327,IDFM:4129,2,175
IDFM:417746,IDFM:18676,2,128
IDFM:3524,IDFM:480423,2,262
IDFM:2839,IDFM:11289,2,60
IDFM:486836,IDFM:12254,2,180
IDFM:11883,IDFM:3015,2,142
IDFM:10342,IDFM:10340,2,374
IDFM:21395,IDFM:21486,2,60
IDFM:33567,IDFM:33553,2,261
IDFM:28366,IDFM:40011,2,166
IDFM:8824,IDFM:18765,2,331
IDFM:419574,IDFM:25484,2,144
IDFM:463998,IDFM:monomodalStopPlace:473890,2,358
IDFM:486841,IDFM:37852,2,60
IDFM:20930,IDFM:4426,2,289
IDFM:monomodalStopPlace:43118,IDFM:24333,2,312
IDFM:34940,IDFM:34939,2,368
IDFM:35198,IDFM:24360,2,331
IDFM:37510,IDFM:471064,2,306
IDFM:25224,IDFM:25223,2,288
IDFM:10662,IDFM:11196,2,298
IDFM:29805,IDFM:18245,2,309
IDFM:8004,IDFM:8010,2,86
IDFM:413155,IDFM:413101,2,134
IDFM:424904,IDFM:424898,2,374
IDFM:18835,IDFM:38995,2,336
IDFM:30018,IDFM:40792,2,301
IDFM:25299,IDFM:463098,2,329
IDFM:39869,IDFM:9982,2,240
IDFM:426967,IDFM:3011,2,263
IDFM:19804,IDFM:19799,2,60
IDFM:9406,IDFM:28708,2,309
IDFM:21312,IDFM:27868,2,232
IDFM:11295,IDFM:2830,2,235
IDFM:492069,IDFM:23731,2,544
IDFM:22574,IDFM:19619,2,60
IDFM:419823,IDFM:419832,2,334
IDFM:471399,IDFM:monomodalStopPlace:473464,2,244
IDFM:14078,IDFM:5911,2,265
IDFM:29288,IDFM:28138,2,78
IDFM:24713,IDFM:24711,2,309
IDFM:22800,IDFM:24776,2,286
IDFM:420618,IDFM:426607,2,143
IDFM:3500,IDFM:3672,2,352
IDFM:15525,IDFM:471095,2,191
IDFM:426967,IDFM:3002,2,368
IDFM:22335,IDFM:22685,2,60
IDFM:13140,IDFM:7770,2,169
IDFM:420821,IDFM:19805,2,261
IDFM:462971,IDFM:36546,2,324
IDFM:471233,IDFM:463814,2,159
IDFM:463363,IDFM:463402,2,283
IDFM:22125,IDFM:28561,2,351
IDFM:monomodalStopPlace:473243,IDFM:39978,2,87
IDFM:4396,IDFM:425493,2,379
IDFM:30299,IDFM:30298,2,60
IDFM:491621,IDFM:490812,2,60
IDFM:37940,IDFM:26146,2,61
IDFM:39751,IDFM:463118,2,309
IDFM:11572,IDFM:2159,2,349
IDFM:36362,IDFM:36360,2,60
IDFM:4973,IDFM:411731,2,60
IDFM:3591,IDFM:3581,2,100
IDFM:424260,IDFM:424261,2,81
IDFM:7860,IDFM:22535,2,249
IDFM:30428,IDFM:477997,2,352
IDFM:18557,IDFM:18362,2,324
IDFM:42018,IDFM:28830,2,339
IDFM:25852,IDFM:15254,2,374
IDFM:31139,IDFM:33186,2,263
IDFM:462582,IDFM:3776,2,295
IDFM:5519,IDFM:5271,2,338
IDFM:8419,IDFM:22227,2,190
IDFM:26661,IDFM:36697,2,117
IDFM:492179,IDFM:27893,2,379
IDFM:25305,IDFM:29425,2,364
IDFM:26286,IDFM:23322,2,378
IDFM:3548,IDFM:3547,2,60
IDFM:425850,IDFM:493525,2,219
IDFM:470824,IDFM:2987,2,295
IDFM:492875,IDFM:2802,2,336
IDFM:491762,IDFM:463079,2,323
IDFM:30105,IDFM:463968,2,348
IDFM:22475,IDFM:14118,2,60
IDFM:monomodalStopPlace:47883,IDFM:12749,2,377
IDFM:486652,IDFM:28202,2,354
IDFM:20871,IDFM:20889,2,60
IDFM:17553,IDFM:5927,2,110
IDFM:420439,IDFM:427233,2,128
IDFM:29897,IDFM:35931,2,11
IDFM:411736,IDFM:30752,2,63
IDFM:22839,IDFM:463534,2,203
IDFM:471150,IDFM:472102,2,54
IDFM:30387,IDFM:30460,2,364
IDFM:8945,IDFM:9059,2,380
IDFM:29912,IDFM:472352,2,179
IDFM:5422,IDFM:422334,2,278
IDFM:monomodalStopPlace:58720,IDFM:470953,2,76
IDFM:30096,IDFM:463186,2,240
IDFM:490794,IDFM:490774,2,28
IDFM:483399,IDFM:22886,2,60
IDFM:28065,IDFM:27560,2,185
IDFM:22636,IDFM:463018,2,229
IDFM:monomodalStopPlace:43116,IDFM:5117,2,222
IDFM:21293,IDFM:21398,2,257
IDFM:495212,IDFM:495213,2,99
IDFM:24796,IDFM:24814,2,362
IDFM:8633,IDFM:8735,2,313
IDFM:12965,IDFM:487810,2,70
IDFM:37517,IDFM:41954,2,257
IDFM:463791,IDFM:37378,2,378
IDFM:23077,IDFM:488072,2,69
IDFM:21630,IDFM:monomodalStopPlace:46299,2,210
