route_id,route_short_name,route_type,route_color
IDFM:C00535,5188,3,82DC73
IDFM:C00536,5189,3,DC9600
IDFM:C00537,5190,3,FFBE00
IDFM:C00538,5191,3,F58F53
IDFM:C00539,5192,3,82C8E6
IDFM:C00540,5193,3,82DC73
IDFM:C00542,5195,3,82C8E6
IDFM:C00547,440,3,6E491E
IDFM:C00548,451,3,82C8E6
IDFM:C00552,431,3,640082
IDFM:C00553,432,3,FF1400
IDFM:C00543,5196,3,FF82B4
IDFM:C00544,5141,3,00B297
IDFM:C00545,5140,3,D282BE
IDFM:C00725,5421,3,008B5B
IDFM:C00911,2264,3,D282BE
IDFM:C00913,2491,3,640082
IDFM:C00916,2321,3,BE4999
IDFM:C00771,1224,3,C5A3CD
IDFM:C00770,1223,3,9B9931
IDFM:C00781,1226,3,8E6539
IDFM:C00919,2323,3,177FC2
IDFM:C00580,4134,3,3C91DC
IDFM:C00602,4120,3,D2D200
IDFM:C00909,2318,3,8AD3DE
IDFM:C00910,2490,3,FF82B4
IDFM:C00917,2322,3,D2D200
IDFM:C00926,2422,3,FFBE00
IDFM:C00927,2340,3,CC0000
IDFM:C00928,2341,3,F37941
IDFM:C00925,2483,3,6E491E
IDFM:C00924,2404,3,DC9600
IDFM:C00935,2350,3,38761D
IDFM:C00861,3714,3,FF5A00
IDFM:C00862,3704,3,640082
IDFM:C00863,3722,3,FF1400
IDFM:C00864,3725,3,00643C
IDFM:C00865,3724,3,FF1400
IDFM:C00978,4408,3,D5C900
IDFM:C00979,4410,3,008C5A
IDFM:C00985,4231,3,D282BE
IDFM:C02229,2349,3,B6D7A8
IDFM:C02230,2326,3,640082
IDFM:C02231,2332,3,B6D7A8
IDFM:C02232,2333,3,38761D
IDFM:C00581,450,3,3C91DC
IDFM:C00573,428,3,FF1400
IDFM:C01751,430,3,A50034
IDFM:C00591,4132,3,FFBE00
IDFM:C00574,427,3,FFBE00
IDFM:C01886,4112,3,82DC73
IDFM:C00010,3104,3,FF1400
IDFM:C00011,3105,3,A0006E
IDFM:C00012,3107,3,82DC73
IDFM:C00021,3145,3,00643C
IDFM:C00027,7716,3,3C91DC
IDFM:C01501,3251,3,0055C8
IDFM:C00599,4135,3,FF1400
IDFM:C02103,4155,3,82DC73
IDFM:C00685,4223,3,FF1400
IDFM:C01681,3,3,00643C
IDFM:C00337,G,3,9B9BCD
IDFM:C02286,6214,3,3C91DC
IDFM:C00072,4607,3,FACC00
IDFM:C02005,30-03,3,E50051
IDFM:C02056,3245,3,FF82B4
IDFM:C00051,6145,3,A0006E
IDFM:C00709,6285,3,FF82B4
IDFM:C00703,6136,3,FF5A00
IDFM:C00693,6202,3,0055C8
IDFM:C00702,6135,3,82C8E6
IDFM:C00699,6208,3,82DC73
IDFM:C00698,6207,3,6E491E
IDFM:C00696,6205,3,A0006E
IDFM:C00038,6132,3,FFBE00
IDFM:C00042,6133,3,82DC73
IDFM:C01049,2466,3,00643C
IDFM:C00039,6175,3,FF1400
IDFM:C01329,CHARONNE,3,216EB4
IDFM:C00149,10,3,A0006E
IDFM:C01868,6240,3,FF82B4
IDFM:C01869,5102,3,FF1400
IDFM:C00571,5199,3,82C8E6
IDFM:C01874,5288,3,6E491E
IDFM:C01873,6251,3,3C91E6
IDFM:C00710,6286,3,6E6E00
IDFM:C01698,4621,3,6E491E
IDFM:C00066,4660,3,9998BE
IDFM:C00068,4603,3,50B586
IDFM:C00069,4604,3,E78C29
IDFM:C00070,4605,3,0087C8
IDFM:C00075,4614,3,54AEE3
IDFM:C00052,6122,3,A0006E
IDFM:C02155,4615,3,253B82
IDFM:C00076,4655,3,253B82
IDFM:C00078,4616,3,E78C2A
IDFM:C01651,4661,3,FFED00
IDFM:C01654,4664,3,D073A1
IDFM:C01697,4602,3,FFBE00
IDFM:C00025,3146,3,82C8E6
IDFM:C02219,6252,3,82DC73
IDFM:C00708,6174,3,D282BE
IDFM:C00680,4617,3,5292C9
IDFM:C00664,4523,3,FF82B4
IDFM:C02183,6253,3,8FFFE0
IDFM:C01752,4657,3,D6C900
IDFM:C00694,6203,3,00643C
IDFM:C00048,6140,3,FF5A00
IDFM:C00382,4340,3,A0006E
IDFM:C00043,6124,3,0055C8
IDFM:C01062,7701,3,3C91DC
IDFM:C02077,2419,3,A50034
IDFM:C02311,3144,3,FF82B4
IDFM:C01043,3204,3,FF82B4
IDFM:C01058,3139,3,82C8E6
IDFM:C00046,9160,3,3BB2FF
IDFM:C02093,2450,3,FF5A00
IDFM:C02097,2454,3,FF82B4
IDFM:C02098,2455,3,00A092
IDFM:C02116,2457,3,6E491E
IDFM:C01040,2460,3,D2D200
IDFM:C01060,2425,3,A50034
IDFM:C00356,4118,3,82C8E6
IDFM:C00892,3651,3,FF5A00
IDFM:C00894,3653,3,82C8E6
IDFM:C00774,1207,3,F78F4B
IDFM:C01806,3702,3,D282BE
IDFM:C01714,4240,3,FF5A00
IDFM:C02090,3122,3,D282BE
IDFM:C00886,3656,3,FF82B4
IDFM:C02085,1233,3,78C696
IDFM:C00877,3607,3,5A230A
IDFM:C00879,3602,3,0055C8
IDFM:C00801,3633,3,82DC73
IDFM:C00385,4203,3,0055C8
IDFM:C00105,4413,3,83C491
IDFM:C00386,4230,3,FFBE00
IDFM:C00388,4243,3,00643C
IDFM:C00389,4273,3,82DC73
IDFM:C02020,4307,3,FF5A00
IDFM:C02221,4309,3,A50034
IDFM:C00003,Licorne,3,FF82B4
IDFM:C02022,4327,3,FF82B4
IDFM:C00365,4160,3,A0006E
IDFM:C01499,7704,3,3C91DC
IDFM:C00379,4121,3,0055C8
IDFM:C00762,1230,3,F59EB3
IDFM:C00273,7809,3,3C91DC
IDFM:C00763,1203,3,E0B03B
IDFM:C00001,482,3,0055C8
IDFM:C00367,4162,3,A0006E
IDFM:C00769,1202,3,F78F4B
IDFM:C01567,4606,3,3BB2FF
IDFM:C00319,4301,3,82DC73
IDFM:C00701,6210,3,FFBE00
IDFM:C00050,6123,3,FF82B4
IDFM:C01820,7702,3,3C91DC
IDFM:C00028,501,3,E2A34E
IDFM:C02240,500,3,007A45
IDFM:C01876,30-46,3,0064B0
IDFM:C01561,4609,3,D7437E
IDFM:C00006,480,3,3C91DC
IDFM:C02224,4659,3,C20069
IDFM:C02316,4626,3,8A5D99
IDFM:C00307,1537,3,65318F
IDFM:C02269,A14,3,3C91DC
IDFM:C01804,1515,3,00B297
IDFM:C02248,7823,3,5091CB
IDFM:C00302,1513,3,F38F53
IDFM:C00315,1514,3,B94E9A
IDFM:C02184,6254,3,FF82B4
IDFM:C00335,C,3,FF1400
IDFM:C00079,4619,3,E78C2A
IDFM:C02149,B,3,00643C
IDFM:C02249,7820,3,3C91DC
IDFM:C01201,180,3,6E6E00
IDFM:C02000,259,3,3C91DC
IDFM:C01251,268,3,DC9600
IDFM:C01809,380,3,82DC73
IDFM:C01564,9103,3,3BB2FF
IDFM:C01568,4457,3,5291CE
IDFM:C01562,9101,3,0055C8
IDFM:C01569,9108,3,3BB2FF
IDFM:C02141,1229,3,87D3DF
IDFM:C01336,MONTBUS,3,82DC73
IDFM:C00589,4154,3,00643C
IDFM:C00669,4280,3,6E6E00
IDFM:C02296,4456,3,D282BE
IDFM:C02281,3632,3,FF82B4
IDFM:C02060,Filéo RS,3,4890CD
IDFM:C01340,AS,3,216EB4
IDFM:C00786,3409,3,D2D200
IDFM:C00114,7819,3,3C91DC
IDFM:C01366,AMIBUS,3,3C91DC
IDFM:C02297,4458,3,9B993B
IDFM:C00004,483,3,FF5A00
IDFM:C00143,EX01,3,3C91DC
IDFM:C00287,7804,3,3C91DC
IDFM:C02344,T13,0,8D653D
IDFM:C02351,445,3,E15A00
IDFM:C02355,4618,3,CFC83B
IDFM:C02360,56,3,82C8E6
IDFM:C02361,57,3,FA8CC7
IDFM:C02365,2405,3,FFBE00
IDFM:C02366,3219,3,640082
IDFM:C02382,4662,3,54AEE3
IDFM:C02383,TàD 4596,3,FFBE00
IDFM:C02385,B,3,5091CB
IDFM:C02387,4332,3,FF5A00
IDFM:C02389,30-21Est,3,F0824F
IDFM:C02390,4272,3,FF5A00
IDFM:C02393,4345,3,D282BE
IDFM:C02396,4651,3,E4B428
IDFM:C02397,4520,3,82DC73
IDFM:C02398,4577,3,82C8E6
IDFM:C02399,4579,3,D282BE
IDFM:C02395,9114,3,3C91DC
IDFM:C02400,2484,3,00A092
IDFM:C02401,2485,3,FFBE00
IDFM:C02404,T1,3,003CA6
IDFM:C02414,1118,3,FF5A00
IDFM:C02413,1143,3,FFBE00
IDFM:C02418,4535,3,D282BE
IDFM:C02422,TàD,3,FECB00
IDFM:C01902,F,3,77623A
IDFM:C01903,H,3,253B82
IDFM:C01904,L,3,A74FFF
IDFM:C02423,M,3,80FF00
IDFM:C02425,O,3,FF6600
IDFM:C02426,441,3,FF1400
IDFM:C02427,442,3,FF82B4
IDFM:C02428,446,3,00643C
IDFM:C02429,447,3,3C91DC
IDFM:C02430,448,3,0055C8
IDFM:C02431,4404,3,B90845
IDFM:C02432,3254,3,0055C8
IDFM:C02433,3255,3,0055C8
IDFM:C02435,3247,3,6E491E
IDFM:C02436,3248,3,6E491E
IDFM:C02437,209,3,00A092
IDFM:C02439,K,3,41A776
IDFM:C02440,P,3,2DA445
IDFM:C02441,6523,3,FF82B4
IDFM:C02443,5237,3,00643C
IDFM:C02444,5328,3,FF5A00
IDFM:C02446,5371,3,FF5A00
IDFM:C02448,5343,3,D282BE
IDFM:C02449,4451,3,98D4E2
IDFM:C02450,4452,3,006DB8
IDFM:C02451,4453,3,F59EB3
IDFM:C02452,4454,3,8E6539
IDFM:C02453,4455,3,00B397
IDFM:C02455,2280,3,D2D200
IDFM:C02456,439,3,FF82B4
IDFM:C02458,3727,3,82C8E6
IDFM:C02459,382,3,8D653D
IDFM:C02460,TàD 4597,3,FFBE00
IDFM:C02461,4524,3,D2D200
IDFM:C02462,1517,3,8D653D
IDFM:C02463,1527,3,9B9842
IDFM:C02465,Soir,3,652C8F
IDFM:C02464,Soir,3,652C8F
IDFM:C02466,TàD 4591,3,FFBE00
IDFM:C02467,TàD 4592,3,FFBE00
IDFM:C02468,TàD 4595,3,FFBE00
IDFM:C02469,T13,3,8D653D
IDFM:C02470,4411,3,006DB8
IDFM:C02472,4414,3,00B397
IDFM:C02473,4415,3,F28E42
IDFM:C02474,Soir,3,662483
IDFM:C02476,Soir,3,640082
IDFM:C02478,6185,3,A0006E
IDFM:C02479,5441,3,CEC73D
IDFM:C02480,5411,3,FFCC30
IDFM:C02481,5322,3,FFBE00
IDFM:C02482,6288,3,D282BE
IDFM:C02485,TàD 6131,3,FFBE00
IDFM:C02486,Soir,3,640082
IDFM:C02489,Soir,3,652C8F
IDFM:C02490,Soir,3,652C8F
IDFM:C02491,Soir,3,652C8F
IDFM:C02493,TàD,3,FECB00
IDFM:C02495,TàD 4305,3,FFBE00
IDFM:C02496,TàD 4301,3,FFBE00
IDFM:C02497,E,3,8BC63F
IDFM:C02498,Y,3,ED165A
IDFM:C02499,Z,3,F3BE27
IDFM:C02500,T,3,ED2553
IDFM:C02501,U,3,0E8344
IDFM:C02502,V,3,646AB1
IDFM:C02503,TàD 78,3,FECB00
IDFM:C02508,Soir,3,640082
IDFM:C02511,Q,3,A3B1E4
IDFM:C02513,Soir,3,640082
IDFM:C02517,CitéVal,3,A03187
IDFM:C02518,3112,3,82DC73
IDFM:C02519,3113,3,00A092
IDFM:C02521,TàD,3,FFBE00
IDFM:C02520,3116,3,3C91DC
IDFM:C02522,Soir,3,640082
IDFM:C02523,Soir,3,640082
IDFM:C02524,TàD 3144,3,FFBE00
IDFM:C02526,N155,3,640082
IDFM:C02528,T10,0,6E6E00
IDFM:C02529,T12,0,A50034
IDFM:C02534,13,3,6EC4E8
IDFM:C02537,6515,3,6E491E
IDFM:C02538,311,3,FF5A00
IDFM:C02536,6595,3,82C8E6
IDFM:C02539,6524,3,3C91DC
IDFM:C02557,6565,3,FF82B4
IDFM:C02558,6566,3,00A092
IDFM:C02559,6567,3,00643C
IDFM:C02560,6568,3,3C91DC
IDFM:C02561,6569,3,DC9600
IDFM:C02562,6572,3,00643C
IDFM:C02563,6574,3,00A092
IDFM:C02564,6575,3,D282BE
IDFM:C02565,6501,3,FF1400
IDFM:C02566,6502,3,FF5A00
IDFM:C02567,6505,3,6E6E00
IDFM:C02540,6519,3,FF5A00
IDFM:C02568,6506,3,D282BE
IDFM:C02541,6525,3,00A092
IDFM:C02569,6507,3,640082
IDFM:C02542,6529,3,00643C
IDFM:C02570,6513,3,6E6E00
IDFM:C02543,6590,3,FF1400
IDFM:C02544,6592,3,6E6E00
IDFM:C02571,6514,3,82DC73
IDFM:C02545,6594,3,6E491E
IDFM:C02547,6551,3,82DC73
IDFM:C02548,6552,3,82C8E6
IDFM:C02549,6553,3,0055C8
IDFM:C02550,6554,3,A50034
IDFM:C02551,6555,3,FF82B4
IDFM:C02552,6556,3,FF1400
IDFM:C02553,6557,3,FF5A00
IDFM:C02554,6558,3,6E491E
IDFM:C02555,6559,3,D2D200
IDFM:C02556,6564,3,D2D200
IDFM:C02580,Soir,3,662D91
IDFM:C02581,TàD,3,FFBE00
IDFM:C02583,TàD,3,FFBE00
IDFM:C02584,Soir,3,640082
IDFM:C02585,Soir,3,640082
IDFM:C02587,TàD,3,FFBE00
IDFM:C02588,TàD,3,FFBE00
IDFM:C02589,Soir,3,640082
IDFM:C02591,Soir,3,640082
IDFM:C02594,N137,3,3C91DC
IDFM:C02595,Soir,3,652C8F
IDFM:C02596,Soir,3,652C8F
IDFM:C02598,R,3,E06666
IDFM:C02599,4318,3,0055C8
IDFM:C02600,N146,3,00814F
IDFM:C02601,R121,3,81C491
IDFM:C02602,Soir,3,662583
IDFM:C02603,Soir,3,662583
IDFM:C02604,R9,3,662483
IDFM:C02605,Soir,3,662583
IDFM:C02607,4347,3,00A092
IDFM:C02608,4348,3,82C8E6
IDFM:C02609,4349,3,A50034
IDFM:C02610,3559,3,3C91DC
IDFM:C02612,3452,3,D282BE
IDFM:C02613,TàD,3,FFBE00
IDFM:C02615,11,3,FF5A00
IDFM:C02616,12,3,82C8E6
IDFM:C02617,3102,3,A0006E
IDFM:C02618,2327,3,C4A4CC
IDFM:C02619,3108,3,82C8E6
IDFM:C02620,3141,3,82C8E6
IDFM:C02621,3142,3,0055C8
IDFM:C02622,W,3,AAAAAA
IDFM:C02624,N147,3,6E491E
IDFM:C02625,1235,3,ED1C2A
IDFM:C02627,Soir,3,640082
IDFM:C02626,Soir,3,640082
IDFM:C02628,Soir,3,640082
IDFM:C02629,N,3,9F9822
IDFM:C02630,612,3,640082
IDFM:C02631,4250,3,0055C8
IDFM:C02632,4251,3,0055C8
IDFM:C02634,N162,3,3C91DC
IDFM:C02635,N160,3,6E491E
IDFM:C02636,Tzen4,3,D2D200
IDFM:C02637,5234,3,0055C8
IDFM:C02638,5304,3,D282B4
IDFM:C02640,Soir,3,640082
IDFM:C02641,Soir,3,640082
IDFM:C02642,7817,3,3C91DC
IDFM:C02644,Soir,3,640082
IDFM:C02659,N123,3,A50034
IDFM:C02661,Soir,3,640082
IDFM:C02662,4513,3,A50034
IDFM:C02663,4536,3,FFBE00
IDFM:C02664,Filéo com,3,AAAAAA
IDFM:C02665,Soir,3,652C8F
IDFM:C02666,C1,6,3C91DC
IDFM:C02667,Soir,3,652C8F
IDFM:C02668,N72,3,3C91DC
IDFM:C02673,2254,3,D2D200
IDFM:C02672,2284,3,D282BE
IDFM:C02669,2281,3,FFBE00
IDFM:C02671,2283,3,82C8E6
IDFM:C02670,2282,3,6E491E
IDFM:C02676,2376,3,00A092
IDFM:C02675,Soir,3,640082
IDFM:C02674,Soir,3,640082
IDFM:C02680,2343,3,177FC2
IDFM:C02684,61,3,FF82B4
IDFM:C02685,62,3,0055C8
IDFM:C02686,63,3,6E491E
IDFM:C02687,3417,3,FFBE00
IDFM:C02681,3752,3,FFBE00
IDFM:C02683,60,3,00643C
IDFM:C02682,4584,3,FF82B4
IDFM:C02688,Soir,3,652C8F
IDFM:C02689,Soir,3,652C8F
IDFM:C02690,Soir,3,652C8F
IDFM:C02691,Soir,3,652C8F
IDFM:C02698,2156,3,6E6E00
IDFM:C02693,2151,3,FF5A00
IDFM:C02702,2161,3,0055C8
IDFM:C02692,2150,3,FF1400
IDFM:C02703,2162,3,640082
IDFM:C02700,2159,3,00A092
IDFM:C02699,2158,3,82DC73
IDFM:C02696,2154,3,6E491E
IDFM:C02697,2155,3,D2D200
IDFM:C02695,2153,3,DC9600
IDFM:C02694,2152,3,FFBE00
IDFM:C02701,2160,3,82C8E6
IDFM:C02706,2165,3,FF82B4
IDFM:C02704,2164,3,D282BE
IDFM:C02707,2166,3,A50034
IDFM:C02708,2157,3,00643C
IDFM:C02705,1257,3,C5A3CD
IDFM:C02709,N148,3,00B397
IDFM:C02713,245,3,B6134C
IDFM:C02714,202,3,65318F
IDFM:C02715,5477,3,8D653D
IDFM:C02716,7825,3,5091CB
IDFM:C02720,3447,3,82C8E6
IDFM:C02721,3418,3,00643C
IDFM:C02723,A04 VIL,3,003DA5
IDFM:C02724,4242,3,FF1400
IDFM:C02725,9112,3,3C91DC
IDFM:C02726,3771,3,A50034
IDFM:C02727,3777,3,0055C8
IDFM:C02728,3772,3,82C8E6
IDFM:C02730,26,3,00A092
IDFM:C02731,25,3,FFCE00
IDFM:C02732,T14,0,00A092
IDFM:C02734,4136,3,0055C8
IDFM:C02735,TàD,3,FFBE00
IDFM:C02736,4215,3,FF82B4
IDFM:C02737,4270,3,82C8E6
IDFM:C02738,4278,3,FFBE00
IDFM:C02739,4279,3,82DC73
IDFM:C02740,4222,3,D2D200
IDFM:C02741,5297,3,A0006E
IDFM:C02742,5296,3,D282BE
IDFM:C02744,277,3,640082
IDFM:C02745,363,3,A50034
IDFM:C02750,Soir,3,652C8F
IDFM:C02768,Soir,3,640082
IDFM:C02769,Soir,3,640082
IDFM:C02770,Soir,3,640082
IDFM:C02771,Soir,3,640082
IDFM:C02772,Soir,3,640082
IDFM:C02773,Soir,3,640082
IDFM:C02774,Soir,3,640082
IDFM:C02775,Soir,3,640082
IDFM:C02782,4157,3,A50034
IDFM:C02795,1433,3,B80C4B
IDFM:C02797,TàD 4308,3,FFBE00
IDFM:C02798,6535,3,FF1400
IDFM:C02799,6550,3,640082
IDFM:C02800,6577,3,A0006E
IDFM:C02801,6578,3,FF5A00
IDFM:C02802,6579,3,FF1400
IDFM:C02803,6580,3,00A092
IDFM:C02804,6581,3,FF5A00
IDFM:C02805,6582,3,00A092
IDFM:C02806,5404,3,8AD3DE
IDFM:C02807,5463,3,B6134C
IDFM:C02809,4627,3,00A092
IDFM:C02810,4665,3,FF1400
IDFM:C02811,4666,3,D282BE
IDFM:C02812,4671,3,FF1400
IDFM:C02813,4673,3,0055C8
IDFM:C02814,4674,3,FF5A00
IDFM:C02815,4672,3,00A092
IDFM:C02816,4670,3,FFBE00
IDFM:C02817,4654,3,D2D200
IDFM:C02818,4652,3,00643C
IDFM:C02820,TàD 4318,3,FFBE00
IDFM:C02821,TàD 4306,3,FFBE00
IDFM:C02822,TàD 4342,3,FFBE00
IDFM:C02823,TàD 4343,3,FFBE00
IDFM:C02824,TàD 4344,3,FFBE00
IDFM:C02825,SUBB S,3,E0B03A
IDFM:C02826,TUVIM EP,3,F68F4A
IDFM:C02827,TUVIM ISG,3,F59EB2
IDFM:C02829,1104,3,00A092
IDFM:C02830,9514,3,3C91DC
IDFM:C02831,9513,3,3C91DC
IDFM:C02832,9509,3,3C91DC
IDFM:C02834,240,3,B90845
IDFM:C02835,9517,3,3C91DC
IDFM:C02852,1119,3,662D91
IDFM:C02853,TàD,3,FFBE00
IDFM:C02854,7711,3,3C91DC
IDFM:C01745,TER,2,AAAAAA
IDFM:C01744,TER,2,AAAAAA
IDFM:C01746,TER,2,AAAAAA
IDFM:C01731,R,2,F49FB3
IDFM:C01742,A,2,EB2132
IDFM:C01741,U,2,B6134C
IDFM:C01743,B,2,5091CB
IDFM:C01730,P,2,F58F53
IDFM:C01736,N,2,00B297
IDFM:C01748,TER,2,AAAAAA
IDFM:C01841,P,3,F58F53
IDFM:C01850,B,3,5091CB
IDFM:C01863,TER,2,AAAAAA
IDFM:C01737,H,2,84653D
IDFM:C01738,K,2,9B9842
IDFM:C01739,J,2,CEC73D
IDFM:C01727,C,2,FFCC30
IDFM:C01851,C,3,FFCC30
IDFM:C01740,L,2,C4A4CC
IDFM:C01728,D,2,008B5B
IDFM:C01852,D,3,008B5B
IDFM:C01729,E,2,B94E9A
IDFM:C01849,A,3,EB2132
IDFM:C01853,E,3,B94E9A
IDFM:C01848,R,3,F49FB3
IDFM:C01747,TER,2,AAAAAA
IDFM:C01845,N,3,00B297
IDFM:C01842,H,3,8D653D
IDFM:C01846,J,3,CEC73D
IDFM:C01857,TER,2,AAAAAA
IDFM:C01840,U,3,B6134C
IDFM:C01844,K,3,9B9842
IDFM:C01847,L,3,C4A4CC
IDFM:C02368,TER,2,AAAAAA
IDFM:C02370,TER,2,AAAAAA
IDFM:C02372,TER,2,AAAAAA
IDFM:C02375,TER,2,AAAAAA
IDFM:C02712,V,3,9F9825
IDFM:C02711,V,2,9F9825
